ID_Viaje,ID_Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,ID_Tipo_Transporte,ID_Region,Dia_Semana,Mes,Día,Hora
30982,10,76,702,41,1,2,Sunday,1,22,12
30983,1,42,33,33,3,1,Sunday,1,22,12
30984,4,13,694,76,1,5,Sunday,1,22,12
30985,2,31,451,66,4,5,Sunday,1,22,12
30986,10,67,505,25,3,1,Sunday,1,22,12
30987,3,69,535,11,3,2,Sunday,1,22,12
30988,3,90,159,0,4,2,Sunday,1,22,12
30989,1,35,373,99,3,3,Sunday,1,22,12
30990,3,24,346,27,3,5,Sunday,1,22,12
30991,4,41,586,18,3,5,Sunday,1,22,12
30992,3,62,640,6,3,1,Sunday,1,22,12
30993,5,70,598,86,2,7,Sunday,1,22,12
30994,6,13,199,80,2,2,Sunday,1,22,12
30995,10,92,617,3,3,5,Sunday,1,22,12
30996,3,26,478,73,1,1,Sunday,1,22,12
30997,7,90,247,67,3,4,Sunday,1,22,12
30998,7,21,495,48,3,1,Sunday,1,22,12
30999,10,88,662,60,4,6,Sunday,1,22,12
31000,1,20,391,117,2,6,Sunday,1,22,12
31002,4,24,429,79,2,2,Sunday,1,22,12
31003,4,22,691,30,4,7,Sunday,1,22,12
31004,3,43,372,57,3,1,Sunday,1,22,12
31005,7,14,569,65,1,2,Sunday,1,22,12
31006,3,79,535,107,3,4,Sunday,1,22,12
31007,9,56,243,13,2,1,Sunday,1,22,12
31008,3,52,501,104,1,3,Sunday,1,22,12
31009,3,33,295,35,1,6,Sunday,1,22,12
31010,8,53,463,7,3,5,Sunday,1,22,12
31011,4,58,573,15,2,2,Sunday,1,22,12
31012,9,42,593,36,2,3,Sunday,1,22,12
31013,8,11,601,68,3,5,Sunday,1,22,12
31014,2,43,409,114,2,6,Sunday,1,22,12
31015,9,91,73,11,4,4,Sunday,1,22,12
31016,2,72,703,20,1,1,Sunday,1,22,12
31017,3,95,100,11,1,7,Sunday,1,22,12
31018,10,76,190,86,2,1,Sunday,1,22,12
31019,7,89,376,32,3,7,Sunday,1,22,12
31020,8,19,611,111,2,7,Sunday,1,22,12
31021,10,24,107,110,3,7,Sunday,1,22,13
31022,1,85,193,108,4,2,Sunday,1,22,13
31023,10,85,67,11,4,1,Sunday,1,22,13
31024,6,48,716,16,3,6,Sunday,1,22,13
31025,7,60,232,10,4,4,Sunday,1,22,13
31026,5,24,219,37,1,5,Sunday,1,22,13
31027,5,29,355,66,2,2,Sunday,1,22,13
31028,7,80,575,60,3,2,Sunday,1,22,13
31029,3,99,578,58,1,1,Sunday,1,22,13
31030,8,72,281,96,2,2,Sunday,1,22,13
31031,1,62,624,118,4,7,Sunday,1,22,13
31032,7,23,149,78,1,2,Sunday,1,22,13
31033,3,22,80,102,4,7,Sunday,1,22,13
31034,9,87,22,86,2,2,Sunday,1,22,13
31035,6,93,491,28,2,3,Sunday,1,22,13
31036,9,53,625,35,3,1,Sunday,1,22,13
31037,8,48,172,7,3,7,Sunday,1,22,13
31038,9,75,674,41,3,7,Sunday,1,22,13
31039,3,89,638,26,3,1,Sunday,1,22,13
31040,2,91,681,10,4,5,Sunday,1,22,13
31041,4,69,245,60,2,6,Sunday,1,22,13
31042,4,42,142,65,1,3,Sunday,1,22,13
31043,9,73,666,52,4,1,Sunday,1,22,13
31044,6,56,23,34,2,5,Sunday,1,22,13
31045,9,98,646,89,1,5,Sunday,1,22,13
31046,9,41,141,29,3,7,Sunday,1,22,13
31047,3,19,679,60,1,1,Sunday,1,22,13
31048,7,73,232,28,4,2,Sunday,1,22,13
31049,5,86,277,31,3,5,Sunday,1,22,13
31050,7,12,46,96,2,6,Sunday,1,22,13
31051,7,69,366.884,78,2,4,Sunday,1,22,13
31052,10,96,207,68,1,7,Sunday,1,22,13
31053,7,35,107,43,1,7,Sunday,1,22,13
31054,1,78,247,71,2,5,Sunday,1,22,13
31055,1,90,260,25,3,5,Sunday,1,22,13
31056,7,41,85,73,4,4,Sunday,1,22,13
31057,6,43,513,83,4,2,Sunday,1,22,13
31058,6,85,190,113,1,1,Sunday,1,22,13
31059,9,47,583,0,1,7,Sunday,1,22,13
31060,1,94,432,117,4,3,Sunday,1,22,13
31061,1,31,296,113,2,3,Sunday,1,22,13
31062,6,39,693,19,4,2,Sunday,1,22,13
31063,6,62,25,26,1,5,Sunday,1,22,13
31064,10,93,471,31,3,2,Sunday,1,22,13
31065,10,95,435,22,1,1,Sunday,1,22,13
31066,1,11,451,108,1,2,Sunday,1,22,13
31067,4,80,700,99,3,1,Sunday,1,22,13
31068,6,47,470,60,3,1,Sunday,1,22,13
31069,7,66,564,74,3,6,Sunday,1,22,13
31070,4,42,123,91,1,2,Sunday,1,22,13
31071,3,58,205,54,3,2,Sunday,1,22,13
31072,8,37,567,93,3,1,Sunday,1,22,13
31073,1,72,496,58,4,7,Sunday,1,22,13
31074,8,63,486,3,1,6,Sunday,1,22,13
31075,5,15,194,64,3,5,Sunday,1,22,13
31076,2,71,246,99,3,2,Sunday,1,22,13
31077,6,45,396,118,3,7,Sunday,1,22,13
31078,10,83,62,97,1,6,Sunday,1,22,13
31079,2,28,473,100,3,4,Sunday,1,22,13
31080,8,15,115,62,3,7,Sunday,1,22,13
31081,6,43,195,8,4,3,Sunday,1,22,14
31082,3,17,627,55,3,6,Sunday,1,22,14
31083,1,15,621,20,3,4,Sunday,1,22,14
31084,4,50,387,67,1,1,Sunday,1,22,14
31085,2,98,111,7,1,4,Sunday,1,22,14
31086,3,24,605,49,2,4,Sunday,1,22,14
31087,2,31,308,67,3,4,Sunday,1,22,14
31088,4,13,470,6,3,7,Sunday,1,22,14
31089,2,82,186,27,2,3,Sunday,1,22,14
31090,1,95,398,59,2,4,Sunday,1,22,14
31091,4,65,16,69,2,2,Sunday,1,22,14
31092,4,27,239,64,1,1,Sunday,1,22,14
31093,10,33,183,73,2,4,Sunday,1,22,14
31094,1,76,237,7,3,5,Sunday,1,22,14
31095,1,27,130,106,4,5,Sunday,1,22,14
31096,9,98,387,99,1,5,Sunday,1,22,14
31097,4,93,514,74,2,4,Sunday,1,22,14
31098,1,48,261,46,1,2,Sunday,1,22,14
31099,2,98,302,72,1,4,Sunday,1,22,14
31100,6,70,197,61,4,6,Sunday,1,22,14
31102,4,87,204,16,2,1,Sunday,1,22,14
31103,6,53,522,4,1,3,Sunday,1,22,14
31104,7,37,663,15,1,7,Sunday,1,22,14
31105,6,39,696,45,3,3,Sunday,1,22,14
31106,1,60,113,75,1,7,Sunday,1,22,14
31107,9,42,165,103,2,4,Sunday,1,22,14
31108,3,91,700,33,1,6,Sunday,1,22,14
31109,8,73,595,36,1,5,Sunday,1,22,14
31110,4,61,30,115,1,2,Sunday,1,22,14
31111,5,37,210,61,1,4,Sunday,1,22,14
31112,4,82,628,8,2,5,Sunday,1,22,14
31113,6,23,522,114,4,2,Sunday,1,22,14
31114,6,78,448,71,4,1,Sunday,1,22,14
31115,4,63,285,87,2,6,Sunday,1,22,14
31116,6,58,622,105,2,4,Sunday,1,22,14
31117,7,16,259,58,4,2,Sunday,1,22,14
31118,3,53,558,77,2,5,Sunday,1,22,14
31119,3,69,453,36,3,4,Sunday,1,22,14
31120,3,10,222,86,1,4,Sunday,1,22,14
31121,10,60,112,13,2,6,Sunday,1,22,14
31122,9,47,485,2,2,4,Sunday,1,22,14
31123,6,75,414,24,1,5,Sunday,1,22,14
31124,10,77,637,82,3,4,Sunday,1,22,14
31125,3,83,698,78,1,3,Sunday,1,22,14
31126,4,68,18,52,2,6,Sunday,1,22,14
31127,6,71,701,88,1,4,Sunday,1,22,14
31128,10,48,486,22,2,1,Sunday,1,22,14
31129,6,72,75,114,2,2,Sunday,1,22,14
31130,7,41,209,30,1,6,Sunday,1,22,14
31131,7,30,476,20,1,3,Sunday,1,22,14
31132,9,94,490,66,4,7,Sunday,1,22,14
31133,1,32,457,117,2,1,Sunday,1,22,14
31134,5,24,631,75,1,6,Sunday,1,22,14
31135,3,10,16,83,3,6,Sunday,1,22,14
31136,1,38,118,5,1,3,Sunday,1,22,14
31137,9,28,337,21,4,6,Sunday,1,22,14
31138,8,42,467,78,3,3,Sunday,1,22,14
31139,1,97,157,105,1,1,Sunday,1,22,14
31140,5,79,40,112,4,1,Sunday,1,22,14
31141,5,19,60,85,3,3,Sunday,1,22,15
31142,4,55,37,111,2,6,Sunday,1,22,15
31143,6,56,157,99,4,6,Sunday,1,22,15
31144,7,64,587,100,3,2,Sunday,1,22,15
31145,1,27,286,9,3,4,Sunday,1,22,15
31146,10,80,23,32,2,4,Sunday,1,22,15
31147,1,19,583,87,3,3,Sunday,1,22,15
31148,5,68,596,82,4,1,Sunday,1,22,15
31149,5,43,473,75,4,1,Sunday,1,22,15
31150,9,51,155,67,2,2,Sunday,1,22,15
31151,5,51,590,2,1,7,Sunday,1,22,15
31152,1,76,595,119,1,3,Sunday,1,22,15
31153,9,16,119,107,1,5,Sunday,1,22,15
31154,2,24,358,41,1,1,Sunday,1,22,15
31155,9,44,76,3,3,1,Sunday,1,22,15
31156,3,62,559,60,3,3,Sunday,1,22,15
31157,5,10,716,86,3,2,Sunday,1,22,15
31158,4,23,456,78,3,5,Sunday,1,22,15
31159,6,99,187,97,3,1,Sunday,1,22,15
31160,10,31,507,90,4,1,Sunday,1,22,15
31161,3,93,395,38,4,4,Sunday,1,22,15
31162,3,71,221,22,3,3,Sunday,1,22,15
31163,10,45,164,42,1,7,Sunday,1,22,15
31164,3,25,71,13,3,7,Sunday,1,22,15
31165,6,72,28,83,2,6,Sunday,1,22,15
31166,3,15,375,1,4,6,Sunday,1,22,15
31167,1,31,166,89,4,7,Sunday,1,22,15
31168,3,16,195,35,3,4,Sunday,1,22,15
31169,10,26,607,25,4,7,Sunday,1,22,15
31170,1,89,707,105,2,7,Sunday,1,22,15
31171,2,59,312,65,3,1,Sunday,1,22,15
31172,10,68,577,62,2,1,Sunday,1,22,15
31173,1,51,153,29,3,5,Sunday,1,22,15
31174,6,49,632,19,1,1,Sunday,1,22,15
31175,3,23,551,8,4,6,Sunday,1,22,15
31176,3,82,629,95,4,7,Sunday,1,22,15
31177,5,89,293,103,4,5,Sunday,1,22,15
31178,3,62,715,5,2,4,Sunday,1,22,15
31179,1,17,393,31,1,4,Sunday,1,22,15
31180,2,87,495,13,1,6,Sunday,1,22,15
31181,9,68,717,64,2,4,Sunday,1,22,15
31182,3,75,379,51,3,1,Sunday,1,22,15
31183,2,97,326,114,1,4,Sunday,1,22,15
31184,6,81,45,103,3,3,Sunday,1,22,15
31185,1,80,215,79,1,6,Sunday,1,22,15
31186,10,72,109,25,4,3,Sunday,1,22,15
31187,7,88,117,81,1,2,Sunday,1,22,15
31188,6,96,279,35,2,2,Sunday,1,22,15
31189,3,68,344,13,4,7,Sunday,1,22,15
31190,5,20,287,17,2,6,Sunday,1,22,15
31191,2,82,313,21,3,6,Sunday,1,22,15
31192,3,43,544,102,2,5,Sunday,1,22,15
31193,9,42,218,12,4,1,Sunday,1,22,15
31194,9,38,473,34,4,6,Sunday,1,22,15
31195,6,87,277,92,1,4,Sunday,1,22,15
31196,9,61,156,18,4,3,Sunday,1,22,15
31197,7,70,562,78,3,4,Sunday,1,22,15
31198,4,48,518,33,3,2,Sunday,1,22,15
31199,7,72,489,19,2,6,Sunday,1,22,15
31200,9,91,563,30,3,4,Sunday,1,22,15
31202,5,44,324,34,4,6,Sunday,1,22,16
31203,1,27,186,109,2,5,Sunday,1,22,16
31204,4,80,625,44,3,2,Sunday,1,22,16
31205,10,28,254,62,2,5,Sunday,1,22,16
31206,7,51,564,26,2,1,Sunday,1,22,16
31207,1,73,201,36,2,2,Sunday,1,22,16
31208,8,16,551,92,2,3,Sunday,1,22,16
31209,10,11,211,63,4,4,Sunday,1,22,16
31210,5,55,551,69,4,5,Sunday,1,22,16
31211,6,41,27,107,2,1,Sunday,1,22,16
31212,4,31,110,50,2,3,Sunday,1,22,16
31213,6,87,596,74,4,3,Sunday,1,22,16
31214,5,76,313,76,1,1,Sunday,1,22,16
31215,9,82,482,42,3,7,Sunday,1,22,16
31216,5,61,460,22,3,1,Sunday,1,22,16
31217,3,24,613,65,3,6,Sunday,1,22,16
31218,4,79,279,37,2,1,Sunday,1,22,16
31219,8,98,159,118,1,5,Sunday,1,22,16
31220,7,57,359,52,4,4,Sunday,1,22,16
31221,3,49,178,102,3,4,Sunday,1,22,16
31222,9,69,129,51,3,6,Sunday,1,22,16
31223,10,13,360,68,4,1,Sunday,1,22,16
31224,3,30,100,42,3,2,Sunday,1,22,16
31225,9,76,500,84,1,7,Sunday,1,22,16
31226,4,69,264,2,1,1,Sunday,1,22,16
31227,3,76,570,40,2,2,Sunday,1,22,16
31228,9,48,266,13,3,1,Sunday,1,22,16
31229,7,76,113,50,1,2,Sunday,1,22,16
31230,2,35,699,62,2,3,Sunday,1,22,16
31231,6,83,491,104,4,1,Sunday,1,22,16
31232,3,78,411,46,2,6,Sunday,1,22,16
31233,4,67,16,41,1,6,Sunday,1,22,16
31234,9,23,292,8,4,5,Sunday,1,22,16
31235,4,19,77,58,1,7,Sunday,1,22,16
31236,9,18,339,0,3,3,Sunday,1,22,16
31237,8,12,144,28,4,2,Sunday,1,22,16
31238,4,84,465,8,3,2,Sunday,1,22,16
31239,1,76,683,82,3,3,Sunday,1,22,16
31240,4,57,336,92,1,1,Sunday,1,22,16
31241,3,47,469,70,3,4,Sunday,1,22,16
31242,3,48,607,55,2,4,Sunday,1,22,16
31243,2,50,403,81,4,5,Sunday,1,22,16
31244,10,52,436,74,4,7,Sunday,1,22,16
31245,2,87,231,115,3,2,Sunday,1,22,16
31246,8,76,16,87,2,4,Sunday,1,22,16
31247,2,15,206,2,1,4,Sunday,1,22,16
31248,7,55,451,80,1,4,Sunday,1,22,16
31249,6,87,209,85,4,1,Sunday,1,22,16
31250,1,25,155,117,2,3,Sunday,1,22,16
31251,6,34,323,97,3,5,Sunday,1,22,16
31252,6,53,698,36,2,5,Sunday,1,22,16
31253,8,36,674,53,4,7,Sunday,1,22,16
31254,3,95,375,94,2,1,Sunday,1,22,16
31255,2,63,614,25,1,3,Sunday,1,22,16
31256,3,65,208,100,2,6,Sunday,1,22,16
31257,2,84,137,66,1,5,Sunday,1,22,16
31258,6,52,296,91,2,5,Sunday,1,22,16
31259,3,68,405,108,2,2,Sunday,1,22,16
31260,7,92,38,33,3,4,Sunday,1,22,16
31261,5,92,635,10,2,5,Sunday,1,22,17
31262,3,89,699,103,2,2,Sunday,1,22,17
31263,10,81,285,4,2,4,Sunday,1,22,17
31264,5,65,349,84,3,2,Sunday,1,22,17
31265,4,17,506,36,4,6,Sunday,1,22,17
31266,7,60,678,8,2,4,Sunday,1,22,17
31267,1,38,15,64,4,1,Sunday,1,22,17
31268,9,23,543,78,2,6,Sunday,1,22,17
31269,5,21,575,107,2,2,Sunday,1,22,17
31270,6,22,549,108,1,1,Sunday,1,22,17
31271,2,21,626,82,3,7,Sunday,1,22,17
31272,1,87,634,23,4,7,Sunday,1,22,17
31273,7,19,255,115,1,7,Sunday,1,22,17
31274,3,53,353,16,4,1,Sunday,1,22,17
31275,4,68,547,77,2,5,Sunday,1,22,17
31276,9,17,385,85,2,3,Sunday,1,22,17
31277,4,33,44,93,3,3,Sunday,1,22,17
31278,10,46,309,62,1,6,Sunday,1,22,17
31279,10,52,301,48,4,5,Sunday,1,22,17
31280,8,98,23,63,2,2,Sunday,1,22,17
31281,7,17,160,47,1,6,Sunday,1,22,17
31282,3,73,554,104,2,1,Sunday,1,22,17
31283,9,86,577,5,1,4,Sunday,1,22,17
31284,2,76,92,91,1,1,Sunday,1,22,17
31285,9,82,533,43,2,7,Sunday,1,22,17
31286,1,49,351,55,1,4,Sunday,1,22,17
31287,8,83,152,55,1,3,Sunday,1,22,17
31288,9,55,637,18,3,2,Sunday,1,22,17
31289,10,92,475,34,4,1,Sunday,1,22,17
31290,2,27,672,78,3,2,Sunday,1,22,17
31291,5,91,172,26,1,3,Sunday,1,22,17
31292,1,81,672,89,4,7,Sunday,1,22,17
31293,3,17,542,62,2,2,Sunday,1,22,17
31294,1,68,447,101,3,5,Sunday,1,22,17
31295,3,45,244,22,1,5,Sunday,1,22,17
31296,1,30,387,44,2,2,Sunday,1,22,17
31297,10,12,59,104,1,2,Sunday,1,22,17
31298,2,97,154,113,2,5,Sunday,1,22,17
31299,2,25,333,94,2,2,Sunday,1,22,17
31300,8,92,305,42,2,3,Sunday,1,22,17
31302,3,31,270,19,4,2,Sunday,1,22,17
31303,7,31,460,55,1,2,Sunday,1,22,17
31304,8,86,588,95,2,4,Sunday,1,22,17
31305,7,21,145,35,2,1,Sunday,1,22,17
31306,3,69,297,86,4,6,Sunday,1,22,17
31307,10,81,704,71,1,1,Sunday,1,22,17
31308,9,18,593,34,2,4,Sunday,1,22,17
31309,6,93,223,1,4,1,Sunday,1,22,17
31310,2,88,705,2,1,7,Sunday,1,22,17
31311,10,77,430,105,4,3,Sunday,1,22,17
31312,1,33,664,73,2,2,Sunday,1,22,17
31313,9,57,532,43,2,2,Sunday,1,22,17
31314,7,54,650,98,1,1,Sunday,1,22,17
31315,4,15,300,4,2,2,Sunday,1,22,17
31316,6,73,365,34,1,1,Sunday,1,22,17
31317,9,96,376,35,1,7,Sunday,1,22,17
31318,1,24,202,28,1,4,Sunday,1,22,17
31319,9,39,107,73,3,7,Sunday,1,22,17
31320,6,93,522,64,3,2,Sunday,1,22,17
31321,3,36,415,16,1,7,Sunday,1,22,18
31322,6,36,157,70,1,1,Sunday,1,22,18
31323,4,67,152,4,1,1,Sunday,1,22,18
31324,4,19,397,38,3,5,Sunday,1,22,18
31325,1,82,85,73,2,6,Sunday,1,22,18
31326,8,81,662,58,3,7,Sunday,1,22,18
31327,9,87,704,105,1,4,Sunday,1,22,18
31328,7,10,94,111,1,4,Sunday,1,22,18
31329,1,83,16,44,1,5,Sunday,1,22,18
31330,3,13,377,17,3,5,Sunday,1,22,18
31331,3,68,170,104,1,4,Sunday,1,22,18
31332,8,91,346,48,4,4,Sunday,1,22,18
31333,9,50,512,9,2,6,Sunday,1,22,18
31334,9,99,606,40,3,4,Sunday,1,22,18
31335,5,52,123,103,2,4,Sunday,1,22,18
31336,1,23,663,63,3,2,Sunday,1,22,18
31337,7,38,121,90,3,2,Sunday,1,22,18
31338,5,82,533,44,4,7,Sunday,1,22,18
31339,6,46,648,63,1,7,Sunday,1,22,18
31340,5,31,596,112,4,6,Sunday,1,22,18
31341,5,97,320,70,3,6,Sunday,1,22,18
31342,2,45,501,56,4,2,Sunday,1,22,18
31343,2,67,165,56,4,7,Sunday,1,22,18
31344,5,24,222,109,2,5,Sunday,1,22,18
31345,2,70,307,119,3,3,Sunday,1,22,18
31346,4,16,17,65,3,5,Sunday,1,22,18
31347,2,51,436,85,2,2,Sunday,1,22,18
31348,10,34,513,19,2,3,Sunday,1,22,18
31349,3,73,22,85,3,3,Sunday,1,22,18
31350,10,53,589,78,3,5,Sunday,1,22,18
31351,1,15,366.884,112,2,5,Sunday,1,22,18
31352,5,13,657,86,3,4,Sunday,1,22,18
31353,3,75,28,56,1,4,Sunday,1,22,18
31354,4,23,627,12,2,1,Sunday,1,22,18
31355,5,13,591,50,2,1,Sunday,1,22,18
31356,1,44,187,85,4,4,Sunday,1,22,18
31357,8,86,62,18,3,7,Sunday,1,22,18
31358,1,43,313,36,2,6,Sunday,1,22,18
31359,3,35,514,84,2,1,Sunday,1,22,18
31360,1,65,470,40,3,6,Sunday,1,22,18
31361,5,99,245,45,2,1,Sunday,1,22,18
31362,2,77,184,77,4,1,Sunday,1,22,18
31363,10,87,196,90,4,6,Sunday,1,22,18
31364,4,84,460,43,2,7,Sunday,1,22,18
31365,7,12,628,108,4,3,Sunday,1,22,18
31366,3,96,495,95,4,1,Sunday,1,22,18
31367,6,17,683,31,4,2,Sunday,1,22,18
31368,4,53,85,84,1,7,Sunday,1,22,18
31369,9,99,672,118,2,3,Sunday,1,22,18
31370,3,87,206,111,2,4,Sunday,1,22,18
31371,7,14,270,30,1,6,Sunday,1,22,18
31372,8,67,163,55,3,4,Sunday,1,22,18
31373,6,95,242,14,4,7,Sunday,1,22,18
31374,10,87,599,117,4,7,Sunday,1,22,18
31375,7,21,439,3,1,5,Sunday,1,22,18
31376,4,76,554,117,2,3,Sunday,1,22,18
31377,5,29,83,16,4,3,Sunday,1,22,18
31378,1,12,73,35,1,5,Sunday,1,22,18
31379,5,42,712,99,2,3,Sunday,1,22,18
31380,8,86,514,89,3,2,Sunday,1,22,18
31381,5,27,640,61,2,2,Sunday,1,22,19
31382,3,84,320,15,2,4,Sunday,1,22,19
31383,8,35,534,107,3,1,Sunday,1,22,19
31384,5,16,337,42,1,3,Sunday,1,22,19
31385,5,99,129,28,4,6,Sunday,1,22,19
31386,8,12,675,93,3,2,Sunday,1,22,19
31387,9,10,673,52,1,7,Sunday,1,22,19
31388,8,26,369,30,4,6,Sunday,1,22,19
31389,8,21,20,95,2,5,Sunday,1,22,19
31390,1,82,538,96,4,3,Sunday,1,22,19
31391,2,90,389,80,3,1,Sunday,1,22,19
31392,1,91,195,60,2,5,Sunday,1,22,19
31393,1,32,100,3,3,6,Sunday,1,22,19
31394,8,11,371,95,1,7,Sunday,1,22,19
31395,4,36,411,40,3,3,Sunday,1,22,19
31396,10,64,714,62,2,2,Sunday,1,22,19
31397,1,24,647,100,4,3,Sunday,1,22,19
31398,10,53,110,95,4,1,Sunday,1,22,19
31399,1,78,462,52,3,5,Sunday,1,22,19
31400,3,58,588,2,1,1,Sunday,1,22,19
31402,4,44,123,30,1,1,Sunday,1,22,19
31403,10,28,572,9,3,4,Sunday,1,22,19
31404,10,62,183,59,2,2,Sunday,1,22,19
31405,3,11,223,46,4,6,Sunday,1,22,19
31406,4,61,30,5,3,6,Sunday,1,22,19
31407,9,29,468,73,2,6,Sunday,1,22,19
31408,7,68,471,115,4,3,Sunday,1,22,19
31409,6,12,184,108,1,2,Sunday,1,22,19
31410,9,17,488,103,2,4,Sunday,1,22,19
31411,1,49,496,108,3,7,Sunday,1,22,19
31412,8,39,114,11,2,1,Sunday,1,22,19
31413,7,21,381,89,1,4,Sunday,1,22,19
31414,1,58,494,57,1,7,Sunday,1,22,19
31415,3,26,486,72,4,7,Sunday,1,22,19
31416,3,75,274,29,1,6,Sunday,1,22,19
31417,8,32,69,17,2,5,Sunday,1,22,19
31418,6,48,681,95,3,4,Sunday,1,22,19
31419,5,36,202,39,1,7,Sunday,1,22,19
31420,4,66,566,57,2,1,Sunday,1,22,19
31421,3,28,141,5,2,4,Sunday,1,22,19
31422,9,53,476,74,2,1,Sunday,1,22,19
31423,1,75,23,61,2,6,Sunday,1,22,19
31424,4,41,224,16,4,6,Sunday,1,22,19
31425,4,42,630,50,4,7,Sunday,1,22,19
31426,9,52,481,84,4,4,Sunday,1,22,19
31427,3,32,63,42,1,2,Sunday,1,22,19
31428,3,23,216,88,3,6,Sunday,1,22,19
31429,10,89,174,59,1,4,Sunday,1,22,19
31430,2,66,401,0,3,5,Sunday,1,22,19
31431,10,66,555,46,1,3,Sunday,1,22,19
31432,10,67,101,90,2,5,Sunday,1,22,19
31433,3,71,150,16,4,3,Sunday,1,22,19
31434,8,49,341,44,4,2,Sunday,1,22,19
31435,8,53,245,71,2,7,Sunday,1,22,19
31436,10,56,457,110,3,6,Sunday,1,22,19
31437,10,93,703,102,1,4,Sunday,1,22,19
31438,7,55,304,95,4,7,Sunday,1,22,19
31439,2,62,552,63,3,4,Sunday,1,22,19
31440,2,38,352,1,1,7,Sunday,1,22,19
31441,8,58,107,117,3,2,Sunday,1,22,20
31442,8,62,461,113,2,2,Sunday,1,22,20
31443,6,18,522,51,4,1,Sunday,1,22,20
31444,5,82,423,34,3,2,Sunday,1,22,20
31445,8,34,609,38,4,4,Sunday,1,22,20
31446,4,56,116,95,3,1,Sunday,1,22,20
31447,5,90,64,32,4,4,Sunday,1,22,20
31448,5,59,644,41,1,7,Sunday,1,22,20
31449,10,80,202,51,4,5,Sunday,1,22,20
31450,8,25,691,111,4,5,Sunday,1,22,20
31451,3,46,562,113,1,3,Sunday,1,22,20
31452,7,27,46,111,3,4,Sunday,1,22,20
31453,3,48,38,59,3,3,Sunday,1,22,20
31454,4,87,620,93,1,2,Sunday,1,22,20
31455,6,65,457,87,3,4,Sunday,1,22,20
31456,8,91,322,15,4,2,Sunday,1,22,20
31457,8,17,546,98,2,3,Sunday,1,22,20
31458,10,66,400,22,1,2,Sunday,1,22,20
31459,9,98,190,15,3,2,Sunday,1,22,20
31460,4,29,470,92,1,4,Sunday,1,22,20
31461,2,66,514,25,1,6,Sunday,1,22,20
31462,2,10,284,86,4,4,Sunday,1,22,20
31463,3,97,679,81,2,7,Sunday,1,22,20
31464,1,22,321,98,3,7,Sunday,1,22,20
31465,4,84,353,45,4,3,Sunday,1,22,20
31466,6,61,661,9,1,2,Sunday,1,22,20
31467,8,39,57,53,3,3,Sunday,1,22,20
31468,8,90,369,57,2,5,Sunday,1,22,20
31469,9,66,533,49,2,2,Sunday,1,22,20
31470,5,14,289,98,2,1,Sunday,1,22,20
31471,4,31,167,88,3,3,Sunday,1,22,20
31472,1,60,177,30,4,3,Sunday,1,22,20
31473,6,88,719,34,4,4,Sunday,1,22,20
31474,1,83,192,79,3,5,Sunday,1,22,20
31475,7,10,479,77,3,4,Sunday,1,22,20
31476,4,55,180,86,3,4,Sunday,1,22,20
31477,5,88,532,6,4,1,Sunday,1,22,20
31478,7,51,583,20,1,5,Sunday,1,22,20
31479,9,51,286,67,2,5,Sunday,1,22,20
31480,10,73,539,29,2,4,Sunday,1,22,20
31481,2,30,500,5,4,5,Sunday,1,22,20
31482,2,88,135,14,1,6,Sunday,1,22,20
31483,10,78,236,106,3,7,Sunday,1,22,20
31484,10,28,429,43,1,5,Sunday,1,22,20
31485,9,23,563,92,3,4,Sunday,1,22,20
31486,2,24,468,49,4,1,Sunday,1,22,20
31487,6,60,369,42,2,3,Sunday,1,22,20
31488,8,92,350,106,4,4,Sunday,1,22,20
31489,1,25,281,64,2,2,Sunday,1,22,20
31490,1,92,444,103,1,2,Sunday,1,22,20
31491,4,62,384,115,2,6,Sunday,1,22,20
31492,1,64,530,16,3,4,Sunday,1,22,20
31493,7,32,222,20,3,1,Sunday,1,22,20
31494,7,45,418,69,3,2,Sunday,1,22,20
31495,8,27,516,10,4,2,Sunday,1,22,20
31496,5,54,419,4,2,4,Sunday,1,22,20
31497,7,97,17,18,2,5,Sunday,1,22,20
31498,7,80,326,7,2,7,Sunday,1,22,20
31499,4,98,685,30,1,7,Sunday,1,22,20
31500,6,54,708,105,3,2,Sunday,1,22,20
31502,5,78,471,70,2,3,Sunday,1,22,21
31503,1,97,59,98,1,7,Sunday,1,22,21
31504,5,93,134,25,4,2,Sunday,1,22,21
31505,7,94,465,96,2,2,Sunday,1,22,21
31506,3,29,560,93,1,6,Sunday,1,22,21
31507,1,83,184,12,4,7,Sunday,1,22,21
31508,5,96,263,8,1,4,Sunday,1,22,21
31509,8,55,633,47,4,4,Sunday,1,22,21
31510,2,42,692,113,2,1,Sunday,1,22,21
31511,9,24,172,75,4,4,Sunday,1,22,21
31512,2,43,278,73,2,2,Sunday,1,22,21
31513,7,88,431,69,1,3,Sunday,1,22,21
31514,6,14,492,45,1,2,Sunday,1,22,21
31515,4,18,498,6,2,5,Sunday,1,22,21
31516,5,73,330,18,4,7,Sunday,1,22,21
31517,8,69,138,67,2,3,Sunday,1,22,21
31518,10,37,344,52,1,4,Sunday,1,22,21
31519,3,18,341,37,4,2,Sunday,1,22,21
31520,1,59,116,3,4,4,Sunday,1,22,21
31521,10,45,24,28,4,5,Sunday,1,22,21
